AMD HD Audio DP out #1 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\e1DPOut6Wave
VICTOR | \\?\ROOT#UNNAMED_DEVICE#0001#{abb64058-4854-40f8-841f-9cdf75ed92a6}
VICTOR | \\?\ROOT#VOLMGR#0000#{53f5630e-b6bf-11d0-94f2-00a0c91efb8b}
Noise Buds 1 | \\?\BTHENUM#{0000110b-0000-1000-8000-00805f9b34fb}_VID&000102b0_PID&0000#8&2c19fa78&1&081287D83B62_C00000000#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\SRC
AMD HD Audio DP out #6 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\e6DPOut6Wave
VICTOR | \\?\ROOT#MEDIA#0000#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\WaveCapture-0
Microphone Array (OMEN Cam & Voice) | \\?\SWD#MMDEVAPI#{0.0.1.00000000}.{ff68cb1b-a7a8-404e-8e35-5b74eaab43c7}#{2eef81be-33fa-4800-9670-1cd474972c3f}
AMD HD Audio HDMI out  mixer #6 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}\eHDMIOut6Topo
AMD HD Audio DP out  mixer #2 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e2DPOut4Topo
Windows Camera Effects | \\?\SWD#DRIVERENUM#mep_camera_component&6&445fa73&0#{1d813233-9cde-42bf-b446-8f47067b4946}
Noise Buds 1 Hands-Free | \\?\BTHHFENUM#BthHFPAudio#9&2d4f3314&0&97#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\Wave
AMDAfdInstall Topology Microphone - 0 | \\?\ACP#DEVTYPE_0002&DEVREV_0000&VEN_1022&DEV_15E2&SUBSYS_103C8DD0&REV_63#5&2ba4f5e4&0&04#{dda54a40-1e4c-11d1-a050-405705c10000}\TopologyMicIn0
AMDAfdInstall Topology Microphone - 1 | \\?\ACP#DEVTYPE_0002&DEVREV_0000&VEN_1022&DEV_15E2&SUBSYS_103C8DD0&REV_63#5&2ba4f5e4&0&04#{dda54a40-1e4c-11d1-a050-405705c10000}\TopologyMicIn1
HD Audio Speaker | \\?\HDAUDIO#FUNC_01&VEN_10EC&DEV_0245&SUBSYS_103C8DD0&REV_1000#5&23fce785&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\eSpeakerWave
VICTOR | \\?\HDAUDIO#FUNC_01&VEN_10DE&DEV_00A0&SUBSYS_103C8DD0&REV_1001#5&1b695cc4&0&0001#{86841137-ed8e-4d97-9975-f2ed56b4430e}\IntAzAudPrivateInterface
VICTOR | \\?\ACPI#ACPI000E#2&daba3ff&1#{97f99bf6-4497-4f18-bb22-4b9fb2fbef9c}
VICTOR | \\?\HDAUDIO#FUNC_01&VEN_10EC&DEV_0245&SUBSYS_103C8DD0&REV_1000#5&23fce785&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}\RearLineOutTopoSST2
VICTOR | \\?\HDAUDIO#FUNC_01&VEN_10EC&DEV_0245&SUBSYS_103C8DD0&REV_1000#5&23fce785&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}\RearLineOutTopoSST3
VICTOR | \\?\HDAUDIO#FUNC_01&VEN_10EC&DEV_0245&SUBSYS_103C8DD0&REV_1000#5&23fce785&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\RearLineOutTopo3
Noise Buds 1 | \\?\BTHENUM#{0000110b-0000-1000-8000-00805f9b34fb}_VID&000102b0_PID&0000#8&2c19fa78&1&081287D83B62_C00000000#{ee39cc43-d390-49cb-a3f2-5f221581e91f}\CONTROL
VICTOR | \\?\ROOT#UNNAMED_DEVICE#0002#{01ee4b4f-6fb0-4763-a843-415591f1f001}
VICTOR | \\?\ACPI_HAL#PNP0C08#0#{15c5e253-b8c4-452e-99df-461d0f5078c8}
VICTOR | \\?\HDAUDIO#FUNC_01&VEN_10EC&DEV_0245&SUBSYS_103C8DD0&REV_1000#5&23fce785&0&0001#{65e8773d-8f56-11d0-a3b9-00a0c9223196}\RearLineOutWaveHAP3
OnePlus Nord Buds 2 | \\?\BTHENUM#{0000110b-0000-1000-8000-00805f9b34fb}_LOCALMFG&005d#8&2c19fa78&1&08128716CBBD_C00000000#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\SNK
OnePlus Nord Buds 2 | \\?\BTHENUM#{0000110b-0000-1000-8000-00805f9b34fb}_LOCALMFG&005d#8&2c19fa78&1&08128716CBBD_C00000000#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\SRC
AMD HD Audio HDMI out  mixer #6 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}\e6HDMIOut4Topo
VICTOR | \\?\SWD#MSRRAS#MS_NDISWANBH#{ad498944-762f-11d0-8dcb-00c04fc3358c}\{863AE491-9CD4-4768-AA0E-A5A81270BD77}
Noise Buds 1 | \\?\BTHENUM#{00001800-0000-1000-8000-00805f9b34fb}_VID&000102b0_PID&0000#8&2c19fa78&1&081287D83B62_C00000000#{00001800-0000-1000-8000-00805f9b34fb}
AMD HD Audio DP out #1 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{eb115ffc-10c8-4964-831d-6dcb02e6f23f}\e1DPOut6Wave
AMD HD Audio HDMI out  mixer #1 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}\e1HDMIOut4Topo
AMD HD Audio HDMI out #3 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e3HDMIOut8Wave
AMD Virtual EndPoint #0 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{eb115ffc-10c8-4964-831d-6dcb02e6f23f}\e0VirtualEPOut6Wave
AMD HD Audio DP out #6 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{eb115ffc-10c8-4964-831d-6dcb02e6f23f}\e6DPOut6Wave
AMD HD Audio HDMI out #6 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{eb115ffc-10c8-4964-831d-6dcb02e6f23f}\e6HDMIOut4Wave
AMD HD Audio HDMI out #6 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\e6HDMIOut4Wave
Realtek HD Audio output mixer | \\?\HDAUDIO#FUNC_01&VEN_10EC&DEV_0245&SUBSYS_103C8DD0&REV_1000#5&23fce785&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}\SingleLineOutTopo
AMD HD Audio HDMI out #5 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e5HDMIOut2Wave
ZEB-BLANC | \\?\HID#{00001812-0000-1000-8000-00805f9b34fb}_Dev_VID&021235_PID&aa22_REV&0001_1308bb000057&Col01#a&3396f0e0&0&0000#{378de44c-56ef-11d1-bc8c-00a0c91405dd}
AMD HD Audio HDMI out #1 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{eb115ffc-10c8-4964-831d-6dcb02e6f23f}\e1HDMIOut4Wave
NVVAD Wave | \\?\ROOT#UNNAMED_DEVICE#0000#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\Wave
AMD HD Audio HDMI out #1 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\e1HDMIOut4Wave
NVIDIA High Definition Audio | \\?\HDAUDIO#FUNC_01&VEN_10DE&DEV_00A0&SUBSYS_103C8DD0&REV_1001#5&1b695cc4&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\Topo8_192
AMD HD Audio DP out #2 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e2DPOut6Wave
AMD HD Audio HDMI out #0 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e0HDMIOut2Wave
AMD HD Audio DP out  mixer #1 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}\e1DPOut4Topo
AMD HD Audio DP out  mixer #6 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}\e6DPOut4Topo
NVIDIA High Definition Audio | \\?\HDAUDIO#FUNC_01&VEN_10DE&DEV_00A0&SUBSYS_103C8DD0&REV_1001#5&1b695cc4&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\Wave08
NVIDIA High Definition Audio | \\?\HDAUDIO#FUNC_01&VEN_10DE&DEV_00A0&SUBSYS_103C8DD0&REV_1001#5&1b695cc4&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\Wave09
NVIDIA High Definition Audio | \\?\HDAUDIO#FUNC_01&VEN_10DE&DEV_00A0&SUBSYS_103C8DD0&REV_1001#5&1b695cc4&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\Wave0A
AMD HD Audio HDMI out  mixer #5 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e5HDMIOut4Topo
ZEB-SOUND BOMB N1 | \\?\BTHHFENUM#BthHFPAudio#9&e1d5fe4&0&97#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\Wave
AMD HD Audio DP out #0 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\e0DPOut4Wave
AMD HD Audio DP out  mixer #2 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e2DPOut8Topo
AMD HD Audio HDMI out  mixer #0 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e0HDMIOut4Topo
VICTOR | \\?\PCI#VEN_10EC&DEV_B520&SUBSYS_88E9103C&REV_00#00E04CFFFE88520100#{cac88484-7515-4c03-82e6-71a87abac361}\{153751BA-C35E-4BEC-98E0-906A8E408954}
AMDAfdInstall Wave Microphone - 0 | \\?\ACP#DEVTYPE_0002&DEVREV_0000&VEN_1022&DEV_15E2&SUBSYS_103C8DD0&REV_63#5&2ba4f5e4&0&04#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\WaveMicIn0
AMDAfdInstall Wave Microphone - 1 | \\?\ACP#DEVTYPE_0002&DEVREV_0000&VEN_1022&DEV_15E2&SUBSYS_103C8DD0&REV_63#5&2ba4f5e4&0&04#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\WaveMicIn1
AMD HD Audio DP out #5 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\e5DPOut4Wave
Noise Buds 1 | \\?\BTHENUM#{99999999-9999-9999-9999-999999999999}_VID&000102b0_PID&0000#8&2c19fa78&1&081287D83B62_C00000000#{b142fc3e-fa4e-460b-8abc-072b628b3c70}
AMD HD Audio DP out  mixer #1 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e1DPOut2Topo
CMF Buds | \\?\BTHENUM#{0000110e-0000-1000-8000-00805f9b34fb}_VID&000102b0_PID&0000#8&2c19fa78&1&3CB0ED9B0270_C00000000#{0000110e-0000-1000-8000-00805f9b34fb}
AMD Virtual EndPoint #0 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\e0VirtualEPOut2Wave
OMEN Cam & Voice Topology Output | \\?\ROOT#MEDIA#0000#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\TopologyRenderTemplate
AMD HD Audio DP out  mixer #6 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e6DPOut2Topo
Realtek HD Audio Line input mixer | \\?\HDAUDIO#FUNC_01&VEN_10EC&DEV_0245&SUBSYS_103C8DD0&REV_1000#5&23fce785&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}\RtLineInTopo
VICTOR | \\?\ACPI#ThermalZone#TZ01#{4afa3d51-74a7-11d0-be5e-00a0c9062857}
VICTOR | \\?\PCI#VEN_1002&DEV_1900&SUBSYS_8DD0103C&REV_C6#4&5b043e7&0&0041#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}
VICTOR | \\?\ACPI#AuthenticAMD_-_AMD64_Family_25_Model_117_-_AMD_Ryzen_5_8645HS_w#_Radeon_760M_Graphics#1#{dbe4373d-3c81-40cb-ace4-e0e5d05f0c9f}
Smart Tank 660-670 series | \\?\BTHLE#Dev_266a0e892cf6#8&73479d9&1&266a0e892cf6#{80795c47-03f0-446d-b1f2-e424b30db4da}
VICTOR | \\?\PCI#VEN_1022&DEV_15E2&SUBSYS_8DD0103C&REV_63#4&5b043e7&0&0541#{b267082a-1fe3-4821-aaf9-42be3bda87e3}
VICTOR | \\?\ROOT#MEDIA#0000#{dda54a40-1e4c-11d1-a050-405705c10000}\TopologyRender-0
Boult Audio Airbass | \\?\BTHENUM#{0000110b-0000-1000-8000-00805f9b34fb}_VID&000105d6_PID&000a#8&2c19fa78&1&73214FCE2BB3_C00000000#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\SRC
AMDAfdInstall Wave Bluetooth HFP Speaker | \\?\ACP#DEVTYPE_0002&DEVREV_0000&VEN_1022&DEV_15E2&SUBSYS_103C8DD0&REV_63#5&2ba4f5e4&0&04#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\WaveBthHfpSpeaker
NVIDIA High Definition Audio | \\?\HDAUDIO#FUNC_01&VEN_10DE&DEV_00A0&SUBSYS_103C8DD0&REV_1001#5&1b695cc4&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\Topology
Smart Tank 660-670 series | \\?\BTHLEDevice#{00001801-0000-1000-8000-00805f9b34fb}_266a0e892cf6#9&e53d06d&0&0006#{6e3bb679-4372-40c8-9eaa-4509df260cd8}
AMD HD Audio HDMI out  mixer #6 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}\e6HDMIOut8Topo
ZEB-SOUND BOMB N1 | \\?\BTHENUM#{0000110b-0000-1000-8000-00805f9b34fb}_LOCALMFG&005d#8&2c19fa78&1&414221384CA2_C00000000#{f3b1362f-c9f4-4dd1-9d55-e02038a129fb}\A2DP_SIDEBAND_INTERFACE
VICTOR | \\?\HDAUDIO#FUNC_01&VEN_10DE&DEV_00A0&SUBSYS_103C8DD0&REV_1001#5&1b695cc4&0&0001#{9ff3b516-cd99-4eaf-8373-f2caf87ed26b}\audioprotection
VICTOR | \\?\RTK_BT#{5DBB7054-7951-4B40-B907-52F1E482C57F}&C&0BDAB86A#7&138074e4&0&00#{13328591-8a06-4c50-9452-70dfab103752}\VirtualDspFactoryCircuit222
AMD HD Audio HDMI out  mixer #1 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}\e1HDMIOut8Topo
VICTOR | \\?\ACPI#AuthenticAMD_-_AMD64_Family_25_Model_117_-_AMD_Ryzen_5_8645HS_w#_Radeon_760M_Graphics#3#{97fadb10-4e33-40ae-359c-8bef029dbdd0}
VICTOR | \\?\PCI#VEN_10EC&DEV_8168&SUBSYS_8DD0103C&REV_16#01000000684CE00000#{ad498944-762f-11d0-8dcb-00c04fc3358c}\{4C360D66-8B22-4231-B6D5-3A20853F89B2}
VICTOR | \\?\{742787E2-EA40-4366-8FB4-DE98EE777D7C}#RTKFilter0#7&138074e4&0&00#{cbec7e90-1abf-4152-bf7d-7afa8bd75b43}\RLEATestSupportEx00
Noise Buds 1 | \\?\BTHENUM#{0000111e-0000-1000-8000-00805f9b34fb}_VID&000102b0_PID&0000#8&2c19fa78&1&081287D83B62_C00000000#{bd41df2d-addd-4fc9-a194-b9881d2a2efa}\service
AMD HD Audio HDMI out #6 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{eb115ffc-10c8-4964-831d-6dcb02e6f23f}\e6HDMIOut8Wave
VICTOR | \\?\SWD#MMDEVAPI#{0.0.1.00000000}.{ff68cb1b-a7a8-404e-8e35-5b74eaab43c7}#{8235ca5b-4c16-47c2-bffd-05c2c0aca915}
ZEB-SOUND BOMB N1 | \\?\BTHENUM#{00001101-0000-1000-8000-00805f9b34fb}_LOCALMFG&005d#8&157d3582&1&414221384CA2_C00000000#{b142fc3e-fa4e-460b-8abc-072b628b3c70}
AMD HD Audio HDMI out  mixer #3 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}\e3HDMIOut2Topo
NVIDIA High Definition Audio | \\?\HDAUDIO#FUNC_01&VEN_10DE&DEV_00A0&SUBSYS_103C8DD0&REV_1001#5&1b695cc4&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}\Topo_08
NVIDIA High Definition Audio | \\?\HDAUDIO#FUNC_01&VEN_10DE&DEV_00A0&SUBSYS_103C8DD0&REV_1001#5&1b695cc4&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}\Topo_09
NVIDIA High Definition Audio | \\?\HDAUDIO#FUNC_01&VEN_10DE&DEV_00A0&SUBSYS_103C8DD0&REV_1001#5&1b695cc4&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}\Topo_0A
AMDAfdInstall Wave Microphone - 0 | \\?\ACP#DEVTYPE_0002&DEVREV_0000&VEN_1022&DEV_15E2&SUBSYS_103C8DD0&REV_63#5&2ba4f5e4&0&04#{eb115ffc-10c8-4964-831d-6dcb02e6f23f}\WaveMicIn0
AMDAfdInstall Wave Microphone - 1 | \\?\ACP#DEVTYPE_0002&DEVREV_0000&VEN_1022&DEV_15E2&SUBSYS_103C8DD0&REV_63#5&2ba4f5e4&0&04#{eb115ffc-10c8-4964-831d-6dcb02e6f23f}\WaveMicIn1
AMD HD Audio DP out #0 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{eb115ffc-10c8-4964-831d-6dcb02e6f23f}\e0DPOut4Wave
AMD HD Audio HDMI out #6 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\e6HDMIOut8Wave
AMD HD Audio HDMI out #5 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e5HDMIOut6Wave
AMD HD Audio HDMI out #1 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{eb115ffc-10c8-4964-831d-6dcb02e6f23f}\e1HDMIOut8Wave
AMD HD Audio DP out #5 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{eb115ffc-10c8-4964-831d-6dcb02e6f23f}\e5DPOut4Wave
Boult Audio Airbass | \\?\BTHENUM#{0000110b-0000-1000-8000-00805f9b34fb}_VID&000105d6_PID&000a#8&2c19fa78&1&73214FCE2BB3_C00000000#{0000110b-0000-1000-8000-00805f9b34fb}
Boult Audio Airbass Hands-Free | \\?\BTHHFENUM#BthHFPAudio#9&368836b6&0&97#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\Wave
USB GAMING MOUSE | \\?\USB#VID_30FA&PID_1440#6&cd8200e&0&1#{a5dcbf10-6530-11d2-901f-00c04fb951ed}
AMD HD Audio HDMI out #1 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\e1HDMIOut8Wave
Smart Tank 660-670 series | \\?\BTHLEDevice#{0000fdb4-0000-1000-8000-00805f9b34fb}_266a0e892cf6#9&e53d06d&0&0024#{6e3bb679-4372-40c8-9eaa-4509df260cd8}
AMD HD Audio HDMI out #0 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e0HDMIOut6Wave
AMDAfdInstall Topology Bluetooth HFP Microphone | \\?\ACP#DEVTYPE_0002&DEVREV_0000&VEN_1022&DEV_15E2&SUBSYS_103C8DD0&REV_63#5&2ba4f5e4&0&04#{dda54a40-1e4c-11d1-a050-405705c10000}\TopologyBthHfpMic
OnePlus Nord Buds 2 | \\?\BTHENUM#{0000110b-0000-1000-8000-00805f9b34fb}_LOCALMFG&005d#8&2c19fa78&1&08128716CBBD_C00000000#{e630310c-1733-42bb-9847-7e45d1a27490}\CONTROL
ZEB-BLANC | \\?\BTHLEDevice#{0000180f-0000-1000-8000-00805f9b34fb}_Dev_VID&021235_PID&aa22_REV&0001_1308bb000057#9&1c5aff12&0&002e#{6e3bb679-4372-40c8-9eaa-4509df260cd8}
AMD HD Audio DP out  mixer #1 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}\e1DPOut8Topo
AMD HD Audio HDMI out #3 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{eb115ffc-10c8-4964-831d-6dcb02e6f23f}\e3HDMIOut2Wave
Realtek HD Audio output mixer with HAP | \\?\HDAUDIO#FUNC_01&VEN_10EC&DEV_0245&SUBSYS_103C8DD0&REV_1000#5&23fce785&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\RearLineOutTopoHAP
DELL PRO STEREO HEADSET UC150 | \\?\USB#VID_0B0E&PID_A50C&MI_00#7&30f78d06&0&0000#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\GLOBAL
AMD Virtual EndPoint #0 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e0VirtualEPOut2Wave
Smart Tank 660-670 series | \\?\BTHLEDevice#{0000fe78-0000-1000-8000-00805f9b34fb}_266a0e892cf6#9&e53d06d&0&000a#{6e3bb679-4372-40c8-9eaa-4509df260cd8}
AMD HD Audio HDMI out #3 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{65e8773e-8f56-11d0-a3b9-00a0c9223196}\e3HDMIOut2Wave
AMD HD Audio DP out  mixer #6 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}\e6DPOut8Topo
AMD HD Audio DP out #1 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e1DPOut4Wave
AMD HD Audio HDMI out  mixer #5 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\e5HDMIOut8Topo
NVIDIA High Definition Audio | \\?\HDAUDIO#FUNC_01&VEN_10DE&DEV_00A0&SUBSYS_103C8DD0&REV_1001#5&1b695cc4&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\Wave
VICTOR | \\?\ACPI#AuthenticAMD_-_AMD64_Family_25_Model_117_-_AMD_Ryzen_5_8645HS_w#_Radeon_760M_Graphics#9#{dbe4373d-3c81-40cb-ace4-e0e5d05f0c9f}
NVIDIA High Definition Audio | \\?\HDAUDIO#FUNC_01&VEN_10DE&DEV_00A0&SUBSYS_103C8DD0&REV_1001#5&1b695cc4&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\Topo6_48
NVIDIA High Definition Audio | \\?\HDAUDIO#FUNC_01&VEN_10DE&DEV_00A0&SUBSYS_103C8DD0&REV_1001#5&1b695cc4&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}\Topo6_96
VICTOR | \\?\ACPI#AuthenticAMD_-_AMD64_Family_25_Model_117_-_AMD_Ryzen_5_8645HS_w#_Radeon_760M_Graphics#2#{45bd8344-7ed6-49cf-a440-c276c933b053}
VICTOR | \\?\PCI#VEN_1022&DEV_14EB&SUBSYS_14EB1022&REV_00#3&11583659&1&43#{dbe4373d-3c81-40cb-ace4-e0e5d05f0c9f}
AMD HD Audio DP out  mixer #0 | \\?\HDAUDIO#FUNC_01&VEN_1002&DEV_AA01&SUBSYS_00AA0100&REV_1008#5&2c9de15f&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}\e0DPOut2Topo
